YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,ALLSKY_KT
2010,11,1,21,0.0,17.03,-999.0
2010,11,1,22,0.0,16.14,-999.0
2010,11,1,23,0.0,14.86,-999.0
2010,11,2,0,0.0,13.15,-999.0
2010,11,2,1,0.0,11.79,-999.0
2010,11,2,2,0.0,11.05,-999.0
2010,11,2,3,0.0,10.69,-999.0
2010,11,2,4,0.0,10.54,-999.0
2010,11,2,5,61.13,10.55,0.41
2010,11,2,6,260.78,11.69,0.59
2010,11,2,7,442.82,13.53,0.62
2010,11,2,8,466.77,15.93,0.49
2010,11,2,9,588.52,17.62,0.52
2010,11,2,10,701.13,18.91,0.55
2010,11,2,11,668.73,20.08,0.51
2010,11,2,12,620.47,20.92,0.48
2010,11,2,13,521.85,21.69,0.45
2010,11,2,14,352.67,21.69,0.35
2010,11,2,15,260.56,21.05,0.34
2010,11,2,16,142.03,19.94,0.27
2010,11,2,17,68.3,18.74,0.29
2010,11,2,18,0.0,17.37,-999.0
2010,11,2,19,0.0,16.23,-999.0
2010,11,2,20,0.0,15.33,-999.0
2010,11,2,21,0.0,14.3,-999.0
2010,11,2,22,0.0,13.66,-999.0
2010,11,2,23,0.0,12.77,-999.0
2010,11,3,0,0.0,11.69,-999.0
2010,11,3,1,0.0,11.21,-999.0
2010,11,3,2,0.0,11.02,-999.0
2010,11,3,3,0.0,10.69,-999.0
2010,11,3,4,0.0,10.19,-999.0
2010,11,3,5,78.47,10.01,0.51
2010,11,3,6,304.03,11.68,0.68
2010,11,3,7,534.19,15.11,0.74
2010,11,3,8,737.5,18.38,0.77
2010,11,3,9,901.56,20.63,0.79
2010,11,3,10,967.59,22.3,0.77
2010,11,3,11,974.23,23.65,0.74
2010,11,3,12,928.45,24.68,0.72
2010,11,3,13,810.78,25.19,0.69
2010,11,3,14,664.73,25.15,0.66
2010,11,3,15,467.02,24.49,0.59
2010,11,3,16,210.84,23.02,0.41
2010,11,3,17,86.37,20.91,0.36
2010,11,3,18,0.0,18.39,-999.0
2010,11,3,19,0.0,17.06,-999.0
2010,11,3,20,0.0,16.27,-999.0
2010,11,3,21,0.0,15.61,-999.0
2010,11,3,22,0.0,15.14,-999.0
2010,11,3,23,0.0,14.82,-999.0
2010,11,4,0,0.0,14.42,-999.0
2010,11,4,1,0.0,13.99,-999.0
2010,11,4,2,0.0,13.8,-999.0
2010,11,4,3,0.0,13.73,-999.0
2010,11,4,4,0.0,13.55,-999.0
2010,11,4,5,39.62,13.37,0.25
2010,11,4,6,115.52,13.51,0.26
2010,11,4,7,221.38,13.9,0.3
2010,11,4,8,284.02,14.77,0.3
2010,11,4,9,427.6,15.98,0.38
2010,11,4,10,487.13,16.92,0.38
2010,11,4,11,536.42,17.2,0.41
2010,11,4,12,507.3,17.73,0.39
2010,11,4,13,476.16,17.55,0.4
2010,11,4,14,335.45,17.4,0.33
2010,11,4,15,271.19,16.98,0.34
2010,11,4,16,163.32,16.1,0.31
2010,11,4,17,69.73,15.33,0.28
2010,11,4,18,0.0,14.16,-999.0
2010,11,4,19,0.0,13.48,-999.0
2010,11,4,20,0.0,13.26,-999.0
2010,11,4,21,0.0,13.09,-999.0
2010,11,4,22,0.0,12.87,-999.0
2010,11,4,23,0.0,12.63,-999.0
2010,11,5,0,0.0,12.47,-999.0
2010,11,5,1,0.0,12.31,-999.0
2010,11,5,2,0.0,12.16,-999.0
2010,11,5,3,0.0,12.05,-999.0
2010,11,5,4,0.0,11.95,-999.0
2010,11,5,5,38.55,11.98,0.23
2010,11,5,6,81.67,12.62,0.18
2010,11,5,7,149.58,13.65,0.2
2010,11,5,8,200.02,15.01,0.21
2010,11,5,9,215.59,16.4,0.19
2010,11,5,10,357.42,17.04,0.28
2010,11,5,11,346.41,16.94,0.27
2010,11,5,12,306.69,16.69,0.23
2010,11,5,13,303.49,16.7,0.26
2010,11,5,14,256.46,16.73,0.25
2010,11,5,15,196.95,16.51,0.25
2010,11,5,16,146.3,16.23,0.28
2010,11,5,17,51.34,15.58,0.22
2010,11,5,18,6.1,14.7,0.43
2010,11,5,19,0.0,14.14,-999.0
2010,11,5,20,0.0,13.9,-999.0
2010,11,5,21,0.0,13.83,-999.0
2010,11,5,22,0.0,13.53,-999.0
2010,11,5,23,0.0,13.32,-999.0
2010,11,6,0,0.0,13.19,-999.0
2010,11,6,1,0.0,13.02,-999.0
2010,11,6,2,0.0,12.75,-999.0
2010,11,6,3,0.0,12.47,-999.0
2010,11,6,4,0.0,12.15,-999.0
2010,11,6,5,40.58,12.16,0.24
2010,11,6,6,159.5,12.9,0.35
2010,11,6,7,297.86,13.94,0.41
2010,11,6,8,360.31,15.39,0.38
2010,11,6,9,388.62,16.84,0.34
2010,11,6,10,453.83,16.85,0.36
2010,11,6,11,461.8,16.78,0.35
2010,11,6,12,433.84,16.89,0.34
2010,11,6,13,366.2,17.13,0.3
2010,11,6,14,296.9,17.12,0.29
2010,11,6,15,267.2,16.76,0.34
2010,11,6,16,176.73,16.42,0.34
2010,11,6,17,61.52,15.79,0.26
2010,11,6,18,7.16,14.43,0.46
2010,11,6,19,0.0,13.18,-999.0
2010,11,6,20,0.0,12.48,-999.0
2010,11,6,21,0.0,12.02,-999.0
2010,11,6,22,0.0,11.73,-999.0
2010,11,6,23,0.0,11.63,-999.0
2010,11,7,0,0.0,11.6,-999.0
2010,11,7,1,0.0,11.62,-999.0
2010,11,7,2,0.0,11.58,-999.0
2010,11,7,3,0.0,11.73,-999.0
2010,11,7,4,0.0,11.83,-999.0
2010,11,7,5,78.88,11.87,0.46
2010,11,7,6,296.01,13.05,0.64
2010,11,7,7,521.75,15.23,0.71
2010,11,7,8,716.74,17.62,0.73
2010,11,7,9,853.95,19.73,0.73
2010,11,7,10,943.72,21.34,0.73
2010,11,7,11,980.66,22.55,0.74
2010,11,7,12,939.71,23.39,0.73
2010,11,7,13,896.0,23.73,0.75
2010,11,7,14,714.8,23.68,0.7
2010,11,7,15,554.29,23.37,0.7
2010,11,7,16,312.14,22.93,0.59
2010,11,7,17,113.09,21.94,0.46
2010,11,7,18,6.74,19.87,0.4
2010,11,7,19,0.0,18.54,-999.0
2010,11,7,20,0.0,17.76,-999.0
2010,11,7,21,0.0,17.07,-999.0
2010,11,7,22,0.0,16.49,-999.0
2010,11,7,23,0.0,16.09,-999.0
2010,11,8,0,0.0,15.69,-999.0
2010,11,8,1,0.0,14.79,-999.0
2010,11,8,2,0.0,13.73,-999.0
2010,11,8,3,0.0,13.51,-999.0
2010,11,8,4,0.0,13.45,-999.0
2010,11,8,5,62.3,14.11,0.36
2010,11,8,6,223.16,16.58,0.48
2010,11,8,7,418.52,18.97,0.57
2010,11,8,8,623.35,21.2,0.64
2010,11,8,9,808.55,23.43,0.7
2010,11,8,10,931.07,25.13,0.73
2010,11,8,11,967.39,25.87,0.73
2010,11,8,12,897.15,26.09,0.69
2010,11,8,13,792.28,26.08,0.66
2010,11,8,14,669.76,25.85,0.65
2010,11,8,15,392.36,25.47,0.49
2010,11,8,16,247.64,24.94,0.46
2010,11,8,17,98.72,23.96,0.4
2010,11,8,18,7.27,21.98,0.39
2010,11,8,19,0.0,20.55,-999.0
2010,11,8,20,0.0,19.66,-999.0
2010,11,8,21,0.0,19.01,-999.0
2010,11,8,22,0.0,18.45,-999.0
2010,11,8,23,0.0,18.1,-999.0
2010,11,9,0,0.0,17.73,-999.0
2010,11,9,1,0.0,17.89,-999.0
2010,11,9,2,0.0,16.64,-999.0
2010,11,9,3,0.0,16.45,-999.0
2010,11,9,4,0.0,16.57,-999.0
2010,11,9,5,45.92,16.36,0.26
2010,11,9,6,178.85,16.84,0.38
2010,11,9,7,350.42,17.85,0.48
2010,11,9,8,545.87,19.51,0.56
2010,11,9,9,781.05,20.93,0.67
2010,11,9,10,855.19,22.05,0.66
2010,11,9,11,736.95,23.17,0.55
2010,11,9,12,679.99,24.09,0.52
2010,11,9,13,606.2,24.7,0.51
2010,11,9,14,431.62,24.92,0.42
2010,11,9,15,306.46,24.69,0.38
2010,11,9,16,175.55,23.95,0.33
2010,11,9,17,57.69,22.61,0.23
2010,11,9,18,6.65,20.85,0.33
2010,11,9,19,0.0,19.59,-999.0
2010,11,9,20,0.0,18.84,-999.0
2010,11,9,21,0.0,18.44,-999.0
2010,11,9,22,0.0,18.17,-999.0
2010,11,9,23,0.0,17.88,-999.0
2010,11,10,0,0.0,17.58,-999.0
2010,11,10,1,0.0,17.32,-999.0
2010,11,10,2,0.0,17.3,-999.0
2010,11,10,3,0.0,17.68,-999.0
2010,11,10,4,0.0,17.69,-999.0
2010,11,10,5,56.2,17.51,0.31
2010,11,10,6,207.98,18.19,0.45
2010,11,10,7,387.09,19.65,0.52
2010,11,10,8,500.73,21.53,0.51
2010,11,10,9,593.59,23.37,0.51
2010,11,10,10,676.54,24.89,0.52
2010,11,10,11,729.11,25.94,0.55
2010,11,10,12,722.44,26.57,0.55
2010,11,10,13,615.92,26.8,0.51
2010,11,10,14,477.23,26.85,0.46
2010,11,10,15,312.74,26.61,0.38
2010,11,10,16,181.42,25.76,0.34
2010,11,10,17,62.96,24.24,0.24
2010,11,10,18,6.77,22.6,0.31
2010,11,10,19,0.0,21.58,-999.0
2010,11,10,20,0.0,21.05,-999.0
2010,11,10,21,0.0,20.58,-999.0
2010,11,10,22,0.0,20.3,-999.0
2010,11,10,23,0.0,20.03,-999.0
2010,11,11,0,0.0,19.42,-999.0
2010,11,11,1,0.0,18.96,-999.0
2010,11,11,2,0.0,18.69,-999.0
2010,11,11,3,0.0,18.44,-999.0
2010,11,11,4,0.0,18.23,-999.0
2010,11,11,5,25.83,18.15,0.14
2010,11,11,6,112.12,18.54,0.23
2010,11,11,7,203.96,19.27,0.27
2010,11,11,8,240.41,20.7,0.24
2010,11,11,9,300.77,22.47,0.26
2010,11,11,10,325.51,24.06,0.25
2010,11,11,11,598.09,25.4,0.45
2010,11,11,12,594.64,26.82,0.45
2010,11,11,13,821.03,27.48,0.68
2010,11,11,14,698.83,27.6,0.67
2010,11,11,15,549.1,27.42,0.67
2010,11,11,16,324.53,26.69,0.59
2010,11,11,17,125.19,25.44,0.48
2010,11,11,18,8.16,23.01,0.35
2010,11,11,19,0.0,21.21,-999.0
2010,11,11,20,0.0,20.32,-999.0
2010,11,11,21,0.0,19.67,-999.0
2010,11,11,22,0.0,19.17,-999.0
2010,11,11,23,0.0,18.75,-999.0
2010,11,12,0,0.0,18.33,-999.0
2010,11,12,1,0.0,17.95,-999.0
2010,11,12,2,0.0,17.56,-999.0
2010,11,12,3,0.0,17.16,-999.0
2010,11,12,4,0.0,16.85,-999.0
2010,11,12,5,83.9,16.89,0.45
2010,11,12,6,299.38,18.35,0.63
2010,11,12,7,522.32,21.15,0.7
2010,11,12,8,724.53,24.5,0.73
2010,11,12,9,881.61,26.6,0.76
2010,11,12,10,962.64,27.92,0.74
2010,11,12,11,981.94,28.81,0.73
2010,11,12,12,920.68,29.33,0.7
2010,11,12,13,880.14,29.37,0.73
2010,11,12,14,679.73,28.83,0.66
2010,11,12,15,519.47,27.95,0.63
2010,11,12,16,337.04,26.83,0.61
2010,11,12,17,142.66,25.35,0.54
2010,11,12,18,9.44,23.21,0.38
2010,11,12,19,0.0,21.74,-999.0
2010,11,12,20,0.0,21.09,-999.0
2010,11,12,21,0.0,20.5,-999.0
2010,11,12,22,0.0,20.04,-999.0
2010,11,12,23,0.0,19.48,-999.0
2010,11,13,0,0.0,18.99,-999.0
2010,11,13,1,0.0,18.62,-999.0
2010,11,13,2,0.0,18.3,-999.0
2010,11,13,3,0.0,17.97,-999.0
2010,11,13,4,0.0,17.66,-999.0
2010,11,13,5,86.45,18.17,0.45
2010,11,13,6,296.88,20.33,0.62
2010,11,13,7,514.16,23.18,0.69
2010,11,13,8,693.73,26.0,0.7
2010,11,13,9,802.12,27.98,0.69
2010,11,13,10,869.55,29.48,0.67
2010,11,13,11,771.96,30.5,0.58
2010,11,13,12,635.73,31.02,0.48
2010,11,13,13,556.5,30.96,0.46
2010,11,13,14,516.37,30.51,0.49
2010,11,13,15,343.98,29.76,0.42
2010,11,13,16,181.93,29.08,0.33
2010,11,13,17,77.59,28.06,0.29
2010,11,13,18,7.63,26.15,0.28
2010,11,13,19,0.0,24.87,-999.0
2010,11,13,20,0.0,24.11,-999.0
2010,11,13,21,0.0,23.53,-999.0
2010,11,13,22,0.0,23.12,-999.0
2010,11,13,23,0.0,22.74,-999.0
2010,11,14,0,0.0,22.27,-999.0
2010,11,14,1,0.0,21.64,-999.0
2010,11,14,2,0.0,21.27,-999.0
2010,11,14,3,0.0,20.94,-999.0
2010,11,14,4,0.0,20.68,-999.0
2010,11,14,5,88.11,20.65,0.45
2010,11,14,6,294.81,21.93,0.62
2010,11,14,7,469.77,24.02,0.62
2010,11,14,8,629.8,26.25,0.64
2010,11,14,9,823.56,28.14,0.7
2010,11,14,10,918.36,29.46,0.71
2010,11,14,11,844.2,30.34,0.62
2010,11,14,12,808.32,30.87,0.62
2010,11,14,13,709.52,31.01,0.59
2010,11,14,14,497.54,30.87,0.48
2010,11,14,15,397.77,30.3,0.48
2010,11,14,16,252.22,29.43,0.45
2010,11,14,17,117.45,28.28,0.43
2010,11,14,18,8.88,26.44,0.31
2010,11,14,19,0.0,25.02,-999.0
2010,11,14,20,0.0,24.28,-999.0
2010,11,14,21,0.0,23.43,-999.0
2010,11,14,22,0.0,22.57,-999.0
2010,11,14,23,0.0,21.84,-999.0
2010,11,15,0,0.0,21.27,-999.0
2010,11,15,1,0.0,20.8,-999.0
2010,11,15,2,0.0,20.34,-999.0
2010,11,15,3,0.0,19.87,-999.0
2010,11,15,4,0.0,19.53,-999.0
2010,11,15,5,68.63,19.98,0.34
2010,11,15,6,237.41,21.29,0.49
2010,11,15,7,410.27,23.29,0.55
2010,11,15,8,474.42,25.37,0.48
2010,11,15,9,500.34,26.92,0.42
2010,11,15,10,516.87,27.75,0.4
2010,11,15,11,334.18,27.78,0.25
2010,11,15,12,255.99,27.26,0.2
2010,11,15,13,178.16,25.9,0.15
2010,11,15,14,126.28,24.51,0.12
2010,11,15,15,68.6,23.49,0.09
2010,11,15,16,83.1,23.05,0.15
2010,11,15,17,49.75,22.57,0.18
2010,11,15,18,6.33,21.92,0.2
2010,11,15,19,0.0,21.38,-999.0
2010,11,15,20,0.0,21.02,-999.0
2010,11,15,21,0.0,20.53,-999.0
2010,11,15,22,0.0,19.83,-999.0
2010,11,15,23,0.0,19.23,-999.0
2010,11,16,0,0.0,18.76,-999.0
2010,11,16,1,0.0,18.43,-999.0
2010,11,16,2,0.0,18.23,-999.0
2010,11,16,3,0.0,18.11,-999.0
2010,11,16,4,0.0,17.83,-999.0
2010,11,16,5,28.21,17.69,0.14
2010,11,16,6,83.05,17.91,0.17
2010,11,16,7,174.7,18.14,0.23
2010,11,16,8,256.65,18.33,0.26
2010,11,16,9,344.09,19.92,0.29
2010,11,16,10,535.11,21.98,0.41
2010,11,16,11,679.66,23.35,0.51
2010,11,16,12,710.0,24.19,0.54
2010,11,16,13,648.74,24.17,0.53
2010,11,16,14,571.09,23.73,0.54
2010,11,16,15,416.43,22.99,0.5
2010,11,16,16,237.88,22.33,0.42
2010,11,16,17,94.99,21.04,0.34
2010,11,16,18,10.19,19.19,0.31
2010,11,16,19,0.0,17.91,-999.0
2010,11,16,20,0.0,17.31,-999.0
2010,11,16,21,0.0,16.92,-999.0
2010,11,16,22,0.0,16.64,-999.0
2010,11,16,23,0.0,16.45,-999.0
2010,11,17,0,0.0,16.28,-999.0
2010,11,17,1,0.0,16.05,-999.0
2010,11,17,2,0.0,15.82,-999.0
2010,11,17,3,0.0,15.6,-999.0
2010,11,17,4,0.0,15.43,-999.0
2010,11,17,5,16.98,15.3,0.09
2010,11,17,6,76.68,15.63,0.16
2010,11,17,7,184.88,16.64,0.24
2010,11,17,8,275.88,17.8,0.28
2010,11,17,9,262.8,19.39,0.23
2010,11,17,10,337.55,20.51,0.26
2010,11,17,11,393.45,20.91,0.29
2010,11,17,12,387.32,20.94,0.29
2010,11,17,13,448.84,21.2,0.37
2010,11,17,14,336.33,20.95,0.32
2010,11,17,15,314.3,20.5,0.38
2010,11,17,16,158.97,20.06,0.28
2010,11,17,17,65.57,19.27,0.23
2010,11,17,18,11.14,18.11,0.32
2010,11,17,19,0.0,16.89,-999.0
2010,11,17,20,0.0,16.12,-999.0
2010,11,17,21,0.0,15.51,-999.0
2010,11,17,22,0.0,15.01,-999.0
2010,11,17,23,0.0,14.99,-999.0
2010,11,18,0,0.0,15.24,-999.0
2010,11,18,1,0.0,15.05,-999.0
2010,11,18,2,0.0,14.65,-999.0
2010,11,18,3,0.0,14.51,-999.0
2010,11,18,4,0.0,14.54,-999.0
2010,11,18,5,47.04,14.56,0.23
2010,11,18,6,154.55,15.02,0.31
2010,11,18,7,299.51,16.36,0.39
2010,11,18,8,385.1,17.95,0.38
2010,11,18,9,413.27,19.11,0.35
2010,11,18,10,478.18,20.02,0.37
2010,11,18,11,371.98,20.9,0.27
2010,11,18,12,472.37,21.51,0.36
2010,11,18,13,354.34,21.84,0.29
2010,11,18,14,338.88,21.7,0.32
2010,11,18,15,239.01,21.27,0.29
2010,11,18,16,142.8,20.62,0.25
2010,11,18,17,50.57,19.74,0.17
2010,11,18,18,9.5,18.57,0.26
2010,11,18,19,0.0,17.53,-999.0
2010,11,18,20,0.0,16.92,-999.0
2010,11,18,21,0.0,16.55,-999.0
2010,11,18,22,0.0,16.33,-999.0
2010,11,18,23,0.0,16.42,-999.0
2010,11,19,0,0.0,16.63,-999.0
2010,11,19,1,0.0,15.42,-999.0
2010,11,19,2,0.0,14.04,-999.0
2010,11,19,3,0.0,14.32,-999.0
2010,11,19,4,0.0,15.11,-999.0
2010,11,19,5,42.63,15.93,0.2
2010,11,19,6,128.43,16.89,0.26
2010,11,19,7,177.48,17.17,0.23
2010,11,19,8,215.73,17.42,0.22
2010,11,19,9,240.57,17.48,0.2
2010,11,19,10,262.3,17.87,0.2
2010,11,19,11,248.52,18.28,0.19
2010,11,19,12,246.66,18.9,0.19
2010,11,19,13,234.59,19.09,0.19
2010,11,19,14,236.35,18.97,0.22
2010,11,19,15,167.31,18.47,0.2
2010,11,19,16,166.23,17.84,0.29
2010,11,19,17,85.15,17.11,0.29
2010,11,19,18,10.07,16.13,0.26
2010,11,19,19,0.0,15.0,-999.0
2010,11,19,20,0.0,14.07,-999.0
2010,11,19,21,0.0,13.35,-999.0
2010,11,19,22,0.0,12.62,-999.0
2010,11,19,23,0.0,11.95,-999.0
2010,11,20,0,0.0,11.46,-999.0
2010,11,20,1,0.0,11.07,-999.0
2010,11,20,2,0.0,10.83,-999.0
2010,11,20,3,0.0,10.62,-999.0
2010,11,20,4,0.0,10.42,-999.0
2010,11,20,5,70.84,10.8,0.34
2010,11,20,6,215.73,13.12,0.44
2010,11,20,7,403.7,16.34,0.53
2010,11,20,8,496.98,18.69,0.5
2010,11,20,9,715.94,20.16,0.6
2010,11,20,10,633.5,21.38,0.48
2010,11,20,11,710.77,22.31,0.52
2010,11,20,12,853.84,22.95,0.64
2010,11,20,13,856.67,23.13,0.7
2010,11,20,14,764.98,22.89,0.72
2010,11,20,15,584.48,22.3,0.7
2010,11,20,16,391.53,21.38,0.67
2010,11,20,17,173.95,20.12,0.59
2010,11,20,18,17.66,18.17,0.43
2010,11,20,19,0.0,16.19,-999.0
2010,11,20,20,0.0,15.11,-999.0
2010,11,20,21,0.0,14.45,-999.0
2010,11,20,22,0.0,13.89,-999.0
2010,11,20,23,0.0,13.4,-999.0
2010,11,21,0,0.0,13.04,-999.0
2010,11,21,1,0.0,12.8,-999.0
2010,11,21,2,0.0,12.76,-999.0
2010,11,21,3,0.0,12.69,-999.0
2010,11,21,4,0.0,12.7,-999.0
2010,11,21,5,99.37,12.9,0.46
2010,11,21,6,312.82,14.24,0.63
2010,11,21,7,540.44,17.07,0.7
2010,11,21,8,757.45,19.16,0.76
2010,11,21,9,922.73,20.53,0.78
2010,11,21,10,1019.95,21.66,0.78
2010,11,21,11,1031.05,22.73,0.76
2010,11,21,12,991.45,23.62,0.74
2010,11,21,13,896.14,24.01,0.73
2010,11,21,14,721.53,23.93,0.68
2010,11,21,15,520.02,23.44,0.62
2010,11,21,16,330.71,22.62,0.56
2010,11,21,17,132.02,21.4,0.44
2010,11,21,18,15.24,19.38,0.35
2010,11,21,19,0.0,17.53,-999.0
2010,11,21,20,0.0,16.69,-999.0
2010,11,21,21,0.0,16.01,-999.0
2010,11,21,22,0.0,15.31,-999.0
2010,11,21,23,0.0,14.78,-999.0
2010,11,22,0,0.0,14.19,-999.0
2010,11,22,1,0.0,13.7,-999.0
2010,11,22,2,0.0,13.46,-999.0
2010,11,22,3,0.0,13.3,-999.0
2010,11,22,4,0.0,13.22,-999.0
2010,11,22,5,109.21,13.71,0.51
2010,11,22,6,311.64,15.9,0.63
2010,11,22,7,513.51,18.98,0.67
2010,11,22,8,620.08,20.87,0.62
2010,11,22,9,619.02,21.94,0.52
2010,11,22,10,787.99,22.94,0.6
2010,11,22,11,666.51,23.89,0.49
2010,11,22,12,783.36,24.48,0.59
2010,11,22,13,723.61,24.42,0.59
2010,11,22,14,561.13,24.35,0.52
2010,11,22,15,482.97,23.91,0.57
2010,11,22,16,302.7,23.01,0.52
2010,11,22,17,116.6,21.74,0.38
2010,11,22,18,14.97,20.14,0.33
2010,11,22,19,0.0,18.85,-999.0
2010,11,22,20,0.0,18.21,-999.0
2010,11,22,21,0.0,17.74,-999.0
2010,11,22,22,0.0,17.35,-999.0
2010,11,22,23,0.0,16.98,-999.0
2010,11,23,0,0.0,16.62,-999.0
2010,11,23,1,0.0,16.26,-999.0
2010,11,23,2,0.0,15.88,-999.0
2010,11,23,3,0.0,15.54,-999.0
2010,11,23,4,0.0,15.1,-999.0
2010,11,23,5,100.14,15.12,0.46
2010,11,23,6,285.85,17.04,0.58
2010,11,23,7,471.84,19.44,0.62
2010,11,23,8,632.38,21.15,0.63
2010,11,23,9,789.53,22.44,0.66
2010,11,23,10,792.02,23.52,0.6
2010,11,23,11,817.59,24.3,0.6
2010,11,23,12,868.52,24.7,0.65
2010,11,23,13,786.26,24.69,0.63
2010,11,23,14,683.45,24.29,0.64
2010,11,23,15,525.65,23.69,0.62
2010,11,23,16,324.08,22.94,0.55
2010,11,23,17,138.35,21.88,0.45
2010,11,23,18,17.85,20.29,0.37
2010,11,23,19,0.0,18.83,-999.0
2010,11,23,20,0.0,18.16,-999.0
2010,11,23,21,0.0,17.68,-999.0
2010,11,23,22,0.0,17.24,-999.0
2010,11,23,23,0.0,16.81,-999.0
2010,11,24,0,0.0,16.42,-999.0
2010,11,24,1,0.0,16.05,-999.0
2010,11,24,2,0.0,15.31,-999.0
2010,11,24,3,0.0,14.64,-999.0
2010,11,24,4,0.0,14.18,-999.0
2010,11,24,5,119.68,14.48,0.55
2010,11,24,6,338.96,17.12,0.68
2010,11,24,7,554.88,19.87,0.73
2010,11,24,8,743.6,22.0,0.74
2010,11,24,9,875.88,23.76,0.73
2010,11,24,10,935.1,25.25,0.71
2010,11,24,11,918.09,26.33,0.67
2010,11,24,12,893.99,27.07,0.67
2010,11,24,13,905.39,27.44,0.73
2010,11,24,14,735.36,27.47,0.69
2010,11,24,15,609.75,27.16,0.71
2010,11,24,16,402.87,26.51,0.67
2010,11,24,17,187.33,25.34,0.59
2010,11,24,18,20.36,23.1,0.4
2010,11,24,19,0.0,21.0,-999.0
2010,11,24,20,0.0,19.76,-999.0
2010,11,24,21,0.0,18.83,-999.0
2010,11,24,22,0.0,18.08,-999.0
2010,11,24,23,0.0,17.45,-999.0
2010,11,25,0,0.0,16.96,-999.0
2010,11,25,1,0.0,16.54,-999.0
2010,11,25,2,0.0,16.09,-999.0
2010,11,25,3,0.0,15.3,-999.0
2010,11,25,4,0.0,14.72,-999.0
2010,11,25,5,118.44,15.16,0.53
2010,11,25,6,337.17,17.68,0.68
2010,11,25,7,561.14,20.73,0.73
2010,11,25,8,758.08,23.45,0.76
2010,11,25,9,910.39,25.73,0.77
2010,11,25,10,1009.12,27.57,0.77
2010,11,25,11,957.6,28.89,0.7
2010,11,25,12,955.69,29.73,0.71
2010,11,25,13,936.8,30.07,0.76
2010,11,25,14,743.48,30.05,0.69
2010,11,25,15,590.58,29.62,0.69
2010,11,25,16,383.45,28.76,0.64
2010,11,25,17,180.28,27.32,0.57
2010,11,25,18,21.22,24.58,0.4
2010,11,25,19,0.0,22.26,-999.0
2010,11,25,20,0.0,21.14,-999.0
2010,11,25,21,0.0,20.19,-999.0
2010,11,25,22,0.0,19.48,-999.0
2010,11,25,23,0.0,18.73,-999.0
2010,11,26,0,0.0,17.95,-999.0
2010,11,26,1,0.0,17.39,-999.0
2010,11,26,2,0.0,16.82,-999.0
2010,11,26,3,0.0,16.08,-999.0
2010,11,26,4,0.0,15.52,-999.0
2010,11,26,5,118.87,15.85,0.53
2010,11,26,6,323.48,18.08,0.65
2010,11,26,7,527.38,21.15,0.69
2010,11,26,8,674.11,24.05,0.67
2010,11,26,9,867.12,26.65,0.73
2010,11,26,10,914.49,28.73,0.7
2010,11,26,11,884.38,30.1,0.65
2010,11,26,12,758.39,30.76,0.56
2010,11,26,13,603.01,30.84,0.48
2010,11,26,14,524.08,30.3,0.48
2010,11,26,15,449.55,29.13,0.52
2010,11,26,16,270.41,27.62,0.45
2010,11,26,17,125.34,25.91,0.39
2010,11,26,18,19.33,24.05,0.34
2010,11,26,19,0.0,22.63,-999.0
2010,11,26,20,0.0,21.83,-999.0
2010,11,26,21,0.0,21.22,-999.0
2010,11,26,22,0.0,20.77,-999.0
2010,11,26,23,0.0,20.5,-999.0
2010,11,27,0,0.0,19.97,-999.0
2010,11,27,1,0.0,19.26,-999.0
2010,11,27,2,0.0,18.57,-999.0
2010,11,27,3,0.0,17.99,-999.0
2010,11,27,4,0.0,17.63,-999.0
2010,11,27,5,115.33,17.9,0.52
2010,11,27,6,326.5,19.55,0.66
2010,11,27,7,537.0,22.14,0.7
2010,11,27,8,730.3,24.9,0.73
2010,11,27,9,861.47,26.99,0.73
2010,11,27,10,893.45,28.3,0.68
2010,11,27,11,829.06,28.51,0.61
2010,11,27,12,969.69,28.86,0.72
2010,11,27,13,840.44,28.73,0.67
2010,11,27,14,715.48,28.29,0.66
2010,11,27,15,468.01,27.9,0.54
2010,11,27,16,267.41,27.48,0.44
2010,11,27,17,116.84,26.5,0.36
2010,11,27,18,20.07,24.64,0.34
2010,11,27,19,0.0,23.12,-999.0
2010,11,27,20,0.0,22.24,-999.0
2010,11,27,21,0.0,21.49,-999.0
2010,11,27,22,0.0,21.04,-999.0
2010,11,27,23,0.0,20.77,-999.0
2010,11,28,0,0.0,20.42,-999.0
2010,11,28,1,0.0,20.06,-999.0
2010,11,28,2,0.0,19.62,-999.0
2010,11,28,3,0.0,18.89,-999.0
2010,11,28,4,0.0,18.28,-999.0
2010,11,28,5,44.96,18.21,0.2
2010,11,28,6,142.47,18.76,0.28
2010,11,28,7,202.08,19.49,0.27
2010,11,28,8,354.57,20.53,0.35
2010,11,28,9,504.68,21.64,0.42
2010,11,28,10,370.77,22.48,0.28
2010,11,28,11,470.05,23.4,0.34
2010,11,28,12,509.38,24.91,0.38
2010,11,28,13,519.99,26.37,0.41
2010,11,28,14,415.05,26.91,0.38
2010,11,28,15,300.66,26.72,0.34
2010,11,28,16,196.3,26.0,0.32
2010,11,28,17,64.21,24.98,0.2
2010,11,28,18,15.77,23.23,0.26
2010,11,28,19,0.0,21.84,-999.0
2010,11,28,20,0.0,21.15,-999.0
2010,11,28,21,0.0,20.61,-999.0
2010,11,28,22,0.0,20.16,-999.0
2010,11,28,23,0.0,19.69,-999.0
