YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,ALLSKY_KT
2011,4,16,21,0.0,18.83,-999.0
2011,4,16,22,0.0,18.7,-999.0
2011,4,16,23,0.0,18.62,-999.0
2011,4,17,0,0.0,18.48,-999.0
2011,4,17,1,0.0,18.37,-999.0
2011,4,17,2,0.0,18.44,-999.0
2011,4,17,3,0.0,18.58,-999.0
2011,4,17,4,0.0,18.67,-999.0
2011,4,17,5,0.0,18.73,-999.0
2011,4,17,6,19.76,18.74,0.33
2011,4,17,7,136.58,18.98,0.43
2011,4,17,8,284.27,19.37,0.51
2011,4,17,9,440.71,19.61,0.58
2011,4,17,10,541.16,19.92,0.6
2011,4,17,11,559.35,20.07,0.58
2011,4,17,12,602.53,20.19,0.63
2011,4,17,13,568.83,20.3,0.65
2011,4,17,14,400.44,20.26,0.55
2011,4,17,15,266.46,20.04,0.52
2011,4,17,16,127.81,19.73,0.49
2011,4,17,17,10.47,19.13,0.4
2011,4,17,18,0.0,18.9,-999.0
2011,4,17,19,0.0,18.87,-999.0
2011,4,17,20,0.0,18.65,-999.0
2011,4,17,21,0.0,18.71,-999.0
2011,4,17,22,0.0,18.63,-999.0
2011,4,17,23,0.0,18.59,-999.0
2011,4,18,0,0.0,18.55,-999.0
2011,4,18,1,0.0,18.37,-999.0
2011,4,18,2,0.0,18.35,-999.0
2011,4,18,3,0.0,18.23,-999.0
2011,4,18,4,0.0,18.22,-999.0
2011,4,18,5,0.0,18.19,-999.0
2011,4,18,6,25.62,18.05,0.45
2011,4,18,7,186.59,18.35,0.59
2011,4,18,8,388.8,19.12,0.7
2011,4,18,9,554.27,19.83,0.73
2011,4,18,10,668.84,20.4,0.75
2011,4,18,11,656.59,20.87,0.69
2011,4,18,12,651.64,21.27,0.69
2011,4,18,13,628.76,21.54,0.73
2011,4,18,14,497.18,21.69,0.7
2011,4,18,15,297.49,21.69,0.59
2011,4,18,16,113.72,21.37,0.45
2011,4,18,17,9.62,20.31,0.4
2011,4,18,18,0.0,19.7,-999.0
2011,4,18,19,0.0,19.34,-999.0
2011,4,18,20,0.0,19.12,-999.0
2011,4,18,21,0.0,18.94,-999.0
2011,4,18,22,0.0,18.69,-999.0
2011,4,18,23,0.0,18.39,-999.0
2011,4,19,0,0.0,18.07,-999.0
2011,4,19,1,0.0,17.73,-999.0
2011,4,19,2,0.0,17.39,-999.0
2011,4,19,3,0.0,17.1,-999.0
2011,4,19,4,0.0,16.77,-999.0
2011,4,19,5,0.0,16.4,-999.0
2011,4,19,6,19.66,16.05,0.36
2011,4,19,7,177.9,16.58,0.58
2011,4,19,8,347.58,17.51,0.62
2011,4,19,9,493.84,19.05,0.66
2011,4,19,10,525.44,20.91,0.59
2011,4,19,11,559.26,22.3,0.59
2011,4,19,12,504.62,23.08,0.53
2011,4,19,13,524.08,23.15,0.61
2011,4,19,14,417.72,22.94,0.59
2011,4,19,15,307.02,22.69,0.61
2011,4,19,16,138.32,21.99,0.55
2011,4,19,17,7.99,20.98,0.37
2011,4,19,18,0.0,20.35,-999.0
2011,4,19,19,0.0,20.07,-999.0
2011,4,19,20,0.0,20.17,-999.0
2011,4,19,21,0.0,20.16,-999.0
2011,4,19,22,0.0,20.01,-999.0
2011,4,19,23,0.0,19.58,-999.0
2011,4,20,0,0.0,19.27,-999.0
2011,4,20,1,0.0,18.9,-999.0
2011,4,20,2,0.0,18.59,-999.0
2011,4,20,3,0.0,18.27,-999.0
2011,4,20,4,0.0,17.92,-999.0
2011,4,20,5,0.0,17.63,-999.0
2011,4,20,6,13.77,17.5,0.26
2011,4,20,7,96.88,17.92,0.32
2011,4,20,8,173.75,18.53,0.31
2011,4,20,9,251.2,18.76,0.34
2011,4,20,10,309.82,19.02,0.35
2011,4,20,11,199.81,19.51,0.21
2011,4,20,12,169.97,20.19,0.18
2011,4,20,13,219.91,20.87,0.26
2011,4,20,14,153.2,21.08,0.22
2011,4,20,15,120.31,20.83,0.24
2011,4,20,16,41.57,20.61,0.17
2011,4,20,17,5.38,20.23,0.27
2011,4,20,18,0.0,20.15,-999.0
2011,4,20,19,0.0,20.23,-999.0
2011,4,20,20,0.0,19.9,-999.0
2011,4,20,21,0.0,19.18,-999.0
2011,4,20,22,0.0,18.58,-999.0
2011,4,20,23,0.0,18.15,-999.0
2011,4,21,0,0.0,17.91,-999.0
2011,4,21,1,0.0,17.89,-999.0
2011,4,21,2,0.0,18.13,-999.0
2011,4,21,3,0.0,18.18,-999.0
2011,4,21,4,0.0,18.0,-999.0
2011,4,21,5,0.0,17.69,-999.0
2011,4,21,6,19.77,17.4,0.39
2011,4,21,7,172.67,17.93,0.57
2011,4,21,8,367.88,18.62,0.67
2011,4,21,9,531.52,19.77,0.72
2011,4,21,10,641.8,20.84,0.73
2011,4,21,11,696.84,21.69,0.74
2011,4,21,12,681.21,22.39,0.73
2011,4,21,13,589.7,23.05,0.7
2011,4,21,14,452.99,23.55,0.65
2011,4,21,15,296.97,23.8,0.61
2011,4,21,16,120.92,23.44,0.51
2011,4,21,17,8.26,22.3,0.47
2011,4,21,18,0.0,21.49,-999.0
2011,4,21,19,0.0,20.76,-999.0
2011,4,21,20,0.0,20.16,-999.0
2011,4,21,21,0.0,19.57,-999.0
2011,4,21,22,0.0,18.99,-999.0
2011,4,21,23,0.0,18.46,-999.0
2011,4,22,0,0.0,17.97,-999.0
2011,4,22,1,0.0,17.48,-999.0
2011,4,22,2,0.0,16.99,-999.0
2011,4,22,3,0.0,16.48,-999.0
2011,4,22,4,0.0,16.03,-999.0
2011,4,22,5,0.0,15.67,-999.0
2011,4,22,6,16.46,15.47,0.34
2011,4,22,7,159.82,16.25,0.54
2011,4,22,8,351.25,17.52,0.65
2011,4,22,9,527.23,19.69,0.72
2011,4,22,10,623.04,21.71,0.72
2011,4,22,11,690.95,23.07,0.74
2011,4,22,12,661.03,23.75,0.71
2011,4,22,13,570.13,24.08,0.68
2011,4,22,14,430.25,24.03,0.62
2011,4,22,15,255.04,23.67,0.53
2011,4,22,16,95.36,22.62,0.41
2011,4,22,17,7.01,21.41,0.45
2011,4,22,18,0.0,20.42,-999.0
2011,4,22,19,0.0,19.39,-999.0
2011,4,22,20,0.0,18.62,-999.0
2011,4,22,21,0.0,18.03,-999.0
2011,4,22,22,0.0,17.63,-999.0
2011,4,22,23,0.0,17.42,-999.0
2011,4,23,0,0.0,17.44,-999.0
2011,4,23,1,0.0,17.48,-999.0
2011,4,23,2,0.0,17.4,-999.0
2011,4,23,3,0.0,17.26,-999.0
2011,4,23,4,0.0,17.08,-999.0
2011,4,23,5,0.0,16.95,-999.0
2011,4,23,6,13.72,16.94,0.3
2011,4,23,7,72.89,17.65,0.25
2011,4,23,8,144.74,18.11,0.27
2011,4,23,9,249.3,18.65,0.34
2011,4,23,10,291.6,19.22,0.34
2011,4,23,11,316.72,19.33,0.34
2011,4,23,12,320.48,19.3,0.35
2011,4,23,13,323.36,19.52,0.38
2011,4,23,14,224.33,19.7,0.33
2011,4,23,15,158.18,19.58,0.33
2011,4,23,16,80.95,19.19,0.36
2011,4,23,17,6.75,18.49,0.48
2011,4,23,18,0.0,18.3,-999.0
2011,4,23,19,0.0,18.42,-999.0
2011,4,23,20,0.0,18.58,-999.0
2011,4,23,21,0.0,18.69,-999.0
2011,4,23,22,0.0,18.82,-999.0
2011,4,23,23,0.0,18.83,-999.0
2011,4,24,0,0.0,18.76,-999.0
2011,4,24,1,0.0,18.65,-999.0
2011,4,24,2,0.0,18.58,-999.0
2011,4,24,3,0.0,18.51,-999.0
2011,4,24,4,0.0,18.45,-999.0
2011,4,24,5,0.0,18.46,-999.0
2011,4,24,6,17.0,18.52,0.38
2011,4,24,7,111.12,18.81,0.38
2011,4,24,8,225.56,19.23,0.42
2011,4,24,9,361.12,19.67,0.5
2011,4,24,10,470.43,20.28,0.55
2011,4,24,11,554.22,20.83,0.6
2011,4,24,12,509.83,21.12,0.55
2011,4,24,13,453.62,21.19,0.55
2011,4,24,14,348.13,21.14,0.52
2011,4,24,15,211.22,20.92,0.45
2011,4,24,16,81.47,20.52,0.35
2011,4,24,17,0.0,19.73,-999.0
2011,4,24,18,0.0,19.4,-999.0
2011,4,24,19,0.0,19.27,-999.0
2011,4,24,20,0.0,19.21,-999.0
2011,4,24,21,0.0,19.15,-999.0
2011,4,24,22,0.0,19.05,-999.0
2011,4,24,23,0.0,18.94,-999.0
2011,4,25,0,0.0,18.87,-999.0
2011,4,25,1,0.0,18.76,-999.0
2011,4,25,2,0.0,18.69,-999.0
2011,4,25,3,0.0,18.62,-999.0
2011,4,25,4,0.0,18.56,-999.0
2011,4,25,5,0.0,18.57,-999.0
2011,4,25,6,9.46,18.58,0.23
2011,4,25,7,38.53,18.96,0.13
2011,4,25,8,116.98,19.42,0.22
2011,4,25,9,148.72,19.81,0.2
2011,4,25,10,187.52,20.2,0.22
2011,4,25,11,209.5,20.56,0.23
2011,4,25,12,215.68,20.72,0.23
2011,4,25,13,188.25,20.65,0.23
2011,4,25,14,134.96,20.51,0.2
2011,4,25,15,72.88,20.3,0.16
2011,4,25,16,71.62,19.99,0.32
2011,4,25,17,0.0,19.4,-999.0
2011,4,25,18,0.0,19.24,-999.0
2011,4,25,19,0.0,19.25,-999.0
2011,4,25,20,0.0,19.27,-999.0
2011,4,25,21,0.0,19.21,-999.0
2011,4,25,22,0.0,19.17,-999.0
2011,4,25,23,0.0,19.22,-999.0
2011,4,26,0,0.0,19.21,-999.0
2011,4,26,1,0.0,19.22,-999.0
2011,4,26,2,0.0,19.04,-999.0
2011,4,26,3,0.0,18.84,-999.0
2011,4,26,4,0.0,18.74,-999.0
2011,4,26,5,0.0,18.69,-999.0
2011,4,26,6,12.05,18.73,0.3
2011,4,26,7,90.91,19.05,0.32
2011,4,26,8,232.83,19.4,0.45
2011,4,26,9,332.05,19.64,0.46
2011,4,26,10,426.65,19.86,0.5
2011,4,26,11,427.84,19.88,0.47
2011,4,26,12,378.92,19.83,0.42
2011,4,26,13,409.62,19.68,0.5
2011,4,26,14,261.08,19.68,0.39
2011,4,26,15,176.56,19.68,0.38
2011,4,26,16,68.09,19.46,0.31
2011,4,26,17,0.0,19.01,-999.0
2011,4,26,18,0.0,18.98,-999.0
2011,4,26,19,0.0,18.88,-999.0
2011,4,26,20,0.0,18.8,-999.0
2011,4,26,21,0.0,18.73,-999.0
2011,4,26,22,0.0,18.66,-999.0
2011,4,26,23,0.0,18.62,-999.0
2011,4,27,0,0.0,18.54,-999.0
2011,4,27,1,0.0,18.42,-999.0
2011,4,27,2,0.0,18.38,-999.0
2011,4,27,3,0.0,18.37,-999.0
2011,4,27,4,0.0,18.36,-999.0
2011,4,27,5,0.0,18.36,-999.0
2011,4,27,6,13.39,18.14,0.35
2011,4,27,7,100.34,18.33,0.36
2011,4,27,8,226.04,18.54,0.44
2011,4,27,9,343.04,18.74,0.48
2011,4,27,10,401.09,18.9,0.48
2011,4,27,11,459.64,18.99,0.51
2011,4,27,12,429.57,19.07,0.48
2011,4,27,13,327.79,19.12,0.41
2011,4,27,14,248.62,19.0,0.38
2011,4,27,15,178.87,18.9,0.4
2011,4,27,16,81.01,18.71,0.38
2011,4,27,17,0.0,18.46,-999.0
2011,4,27,18,0.0,18.4,-999.0
2011,4,27,19,0.0,18.35,-999.0
2011,4,27,20,0.0,18.18,-999.0
2011,4,27,21,0.0,17.92,-999.0
2011,4,27,22,0.0,17.73,-999.0
2011,4,27,23,0.0,17.69,-999.0
2011,4,28,0,0.0,17.8,-999.0
2011,4,28,1,0.0,17.75,-999.0
2011,4,28,2,0.0,17.52,-999.0
2011,4,28,3,0.0,17.5,-999.0
2011,4,28,4,0.0,17.51,-999.0
2011,4,28,5,0.0,17.62,-999.0
2011,4,28,6,12.21,17.71,0.34
2011,4,28,7,101.32,18.1,0.38
2011,4,28,8,226.49,18.47,0.45
2011,4,28,9,346.17,18.87,0.49
2011,4,28,10,413.32,19.19,0.49
2011,4,28,11,459.71,19.44,0.51
2011,4,28,12,450.57,19.56,0.51
2011,4,28,13,376.69,19.77,0.47
2011,4,28,14,298.66,19.85,0.45
2011,4,28,15,184.96,19.69,0.41
2011,4,28,16,81.15,19.42,0.4
2011,4,28,17,0.0,18.99,-999.0
2011,4,28,18,0.0,18.9,-999.0
2011,4,28,19,0.0,18.95,-999.0
2011,4,28,20,0.0,18.9,-999.0
2011,4,28,21,0.0,18.87,-999.0
2011,4,28,22,0.0,18.69,-999.0
2011,4,28,23,0.0,18.44,-999.0
2011,4,29,0,0.0,18.21,-999.0
2011,4,29,1,0.0,18.13,-999.0
2011,4,29,2,0.0,18.26,-999.0
2011,4,29,3,0.0,18.36,-999.0
2011,4,29,4,0.0,18.52,-999.0
2011,4,29,5,0.0,18.62,-999.0
2011,4,29,6,12.33,18.65,0.36
2011,4,29,7,120.67,19.15,0.45
2011,4,29,8,257.64,19.65,0.51
2011,4,29,9,357.12,19.98,0.51
2011,4,29,10,452.77,20.32,0.55
2011,4,29,11,407.65,20.46,0.45
2011,4,29,12,493.84,20.48,0.56
2011,4,29,13,453.88,20.26,0.57
2011,4,29,14,281.88,19.99,0.44
2011,4,29,15,171.66,19.68,0.39
2011,4,29,16,66.22,19.23,0.34
2011,4,29,17,0.0,18.64,-999.0
2011,4,29,18,0.0,18.52,-999.0
2011,4,29,19,0.0,18.49,-999.0
2011,4,29,20,0.0,18.49,-999.0
2011,4,29,21,0.0,18.51,-999.0
2011,4,29,22,0.0,18.47,-999.0
2011,4,29,23,0.0,18.46,-999.0
2011,4,30,0,0.0,18.49,-999.0
2011,4,30,1,0.0,18.51,-999.0
2011,4,30,2,0.0,18.53,-999.0
2011,4,30,3,0.0,18.6,-999.0
2011,4,30,4,0.0,18.68,-999.0
2011,4,30,5,0.0,18.7,-999.0
2011,4,30,6,10.91,18.62,0.34
2011,4,30,7,90.05,19.21,0.34
2011,4,30,8,233.11,19.75,0.46
2011,4,30,9,368.6,20.12,0.53
2011,4,30,10,406.23,20.53,0.49
2011,4,30,11,515.69,20.94,0.58
2011,4,30,12,538.68,21.16,0.62
2011,4,30,13,479.62,21.17,0.6
2011,4,30,14,367.41,20.99,0.57
2011,4,30,15,229.05,20.71,0.52
2011,4,30,16,95.91,20.27,0.5
2011,4,30,17,0.0,19.55,-999.0
2011,4,30,18,0.0,19.37,-999.0
2011,4,30,19,0.0,19.35,-999.0
2011,4,30,20,0.0,19.29,-999.0
2011,4,30,21,0.0,19.26,-999.0
2011,4,30,22,0.0,19.15,-999.0
2011,4,30,23,0.0,18.97,-999.0
2011,5,1,0,0.0,18.79,-999.0
2011,5,1,1,0.0,18.53,-999.0
2011,5,1,2,0.0,18.25,-999.0
2011,5,1,3,0.0,18.01,-999.0
2011,5,1,4,0.0,17.83,-999.0
2011,5,1,5,0.0,17.67,-999.0
2011,5,1,6,11.37,17.59,0.37
2011,5,1,7,120.04,18.38,0.46
2011,5,1,8,277.75,19.21,0.55
2011,5,1,9,426.76,19.92,0.62
2011,5,1,10,548.21,20.44,0.67
2011,5,1,11,545.05,20.76,0.62
2011,5,1,12,548.19,20.93,0.63
2011,5,1,13,526.73,20.96,0.67
2011,5,1,14,392.35,20.8,0.62
2011,5,1,15,216.16,20.47,0.5
2011,5,1,16,74.73,19.86,0.4
2011,5,1,17,0.0,18.96,-999.0
2011,5,1,18,0.0,18.6,-999.0
2011,5,1,19,0.0,18.48,-999.0
2011,5,1,20,0.0,18.51,-999.0
2011,5,1,21,0.0,18.53,-999.0
2011,5,1,22,0.0,18.31,-999.0
2011,5,1,23,0.0,18.0,-999.0
2011,5,2,0,0.0,17.75,-999.0
2011,5,2,1,0.0,17.45,-999.0
2011,5,2,2,0.0,17.27,-999.0
2011,5,2,3,0.0,17.23,-999.0
2011,5,2,4,0.0,17.23,-999.0
2011,5,2,5,0.0,17.26,-999.0
2011,5,2,6,9.34,17.29,0.32
2011,5,2,7,80.52,17.74,0.31
2011,5,2,8,182.49,18.73,0.37
2011,5,2,9,358.7,19.33,0.52
2011,5,2,10,245.04,19.55,0.3
2011,5,2,11,323.09,19.55,0.37
2011,5,2,12,342.21,19.44,0.4
2011,5,2,13,268.32,19.33,0.34
2011,5,2,14,222.3,19.16,0.35
2011,5,2,15,126.12,18.98,0.3
2011,5,2,16,33.58,18.73,0.19
2011,5,2,17,0.0,18.15,-999.0
2011,5,2,18,0.0,17.87,-999.0
2011,5,2,19,0.0,17.8,-999.0
2011,5,2,20,0.0,17.82,-999.0
2011,5,2,21,0.0,17.8,-999.0
2011,5,2,22,0.0,17.73,-999.0
2011,5,2,23,0.0,17.63,-999.0
2011,5,3,0,0.0,17.52,-999.0
2011,5,3,1,0.0,17.4,-999.0
2011,5,3,2,0.0,17.27,-999.0
2011,5,3,3,0.0,17.17,-999.0
2011,5,3,4,0.0,17.1,-999.0
2011,5,3,5,0.0,17.01,-999.0
2011,5,3,6,6.73,16.87,0.24
2011,5,3,7,60.41,16.98,0.24
2011,5,3,8,154.11,17.26,0.31
2011,5,3,9,262.0,17.44,0.38
2011,5,3,10,275.27,17.63,0.34
2011,5,3,11,245.02,17.87,0.28
2011,5,3,12,230.27,18.12,0.27
2011,5,3,13,267.59,18.34,0.34
2011,5,3,14,201.73,18.53,0.32
2011,5,3,15,110.55,18.66,0.27
2011,5,3,16,39.65,18.48,0.23
2011,5,3,17,0.0,18.2,-999.0
2011,5,3,18,0.0,18.17,-999.0
2011,5,3,19,0.0,18.11,-999.0
2011,5,3,20,0.0,18.03,-999.0
2011,5,3,21,0.0,17.93,-999.0
2011,5,3,22,0.0,17.81,-999.0
2011,5,3,23,0.0,17.66,-999.0
2011,5,4,0,0.0,17.37,-999.0
2011,5,4,1,0.0,17.18,-999.0
2011,5,4,2,0.0,17.06,-999.0
2011,5,4,3,0.0,17.0,-999.0
2011,5,4,4,0.0,17.05,-999.0
2011,5,4,5,0.0,17.18,-999.0
2011,5,4,6,8.88,17.05,0.34
2011,5,4,7,87.33,17.58,0.35
2011,5,4,8,228.48,18.05,0.47
2011,5,4,9,312.83,18.41,0.46
2011,5,4,10,400.65,18.98,0.5
2011,5,4,11,348.76,19.41,0.41
2011,5,4,12,394.61,19.67,0.46
2011,5,4,13,437.0,19.82,0.57
2011,5,4,14,306.84,19.71,0.49
2011,5,4,15,214.59,19.34,0.52
2011,5,4,16,80.03,18.76,0.47
2011,5,4,17,0.0,17.9,-999.0
2011,5,4,18,0.0,17.58,-999.0
2011,5,4,19,0.0,17.48,-999.0
2011,5,4,20,0.0,17.43,-999.0
2011,5,4,21,0.0,17.4,-999.0
2011,5,4,22,0.0,17.37,-999.0
2011,5,4,23,0.0,17.29,-999.0
2011,5,5,0,0.0,17.08,-999.0
2011,5,5,1,0.0,16.8,-999.0
2011,5,5,2,0.0,16.83,-999.0
2011,5,5,3,0.0,16.89,-999.0
2011,5,5,4,0.0,16.86,-999.0
2011,5,5,5,0.0,16.83,-999.0
2011,5,5,6,9.81,16.82,0.41
2011,5,5,7,120.86,16.97,0.49
2011,5,5,8,296.86,17.24,0.62
2011,5,5,9,421.13,17.42,0.63
2011,5,5,10,501.19,17.64,0.62
2011,5,5,11,455.89,17.9,0.53
2011,5,5,12,401.19,18.04,0.48
2011,5,5,13,360.03,17.9,0.47
2011,5,5,14,266.78,17.94,0.43
2011,5,5,15,171.67,17.82,0.42
2011,5,5,16,52.62,17.38,0.32
2011,5,5,17,0.0,16.81,-999.0
2011,5,5,18,0.0,16.66,-999.0
2011,5,5,19,0.0,16.59,-999.0
2011,5,5,20,0.0,16.62,-999.0
2011,5,5,21,0.0,16.57,-999.0
2011,5,5,22,0.0,16.56,-999.0
2011,5,5,23,0.0,16.43,-999.0
2011,5,6,0,0.0,16.31,-999.0
2011,5,6,1,0.0,16.03,-999.0
2011,5,6,2,0.0,15.75,-999.0
2011,5,6,3,0.0,15.48,-999.0
2011,5,6,4,0.0,15.12,-999.0
2011,5,6,5,0.0,14.79,-999.0
2011,5,6,6,8.98,14.52,0.39
2011,5,6,7,101.72,15.04,0.42
2011,5,6,8,243.03,15.87,0.51
2011,5,6,9,381.09,16.47,0.57
2011,5,6,10,504.82,16.95,0.63
2011,5,6,11,556.68,17.33,0.65
2011,5,6,12,595.08,17.57,0.7
2011,5,6,13,463.66,17.69,0.61
2011,5,6,14,374.41,17.65,0.62
2011,5,6,15,199.87,17.4,0.49
2011,5,6,16,59.85,16.9,0.38
2011,5,6,17,0.0,16.26,-999.0
2011,5,6,18,0.0,16.07,-999.0
2011,5,6,19,0.0,15.96,-999.0
2011,5,6,20,0.0,15.9,-999.0
2011,5,6,21,0.0,15.87,-999.0
2011,5,6,22,0.0,15.73,-999.0
2011,5,6,23,0.0,15.57,-999.0
2011,5,7,0,0.0,15.52,-999.0
2011,5,7,1,0.0,15.44,-999.0
2011,5,7,2,0.0,15.24,-999.0
2011,5,7,3,0.0,15.01,-999.0
2011,5,7,4,0.0,14.8,-999.0
2011,5,7,5,0.0,14.6,-999.0
2011,5,7,6,9.46,14.4,0.44
2011,5,7,7,121.8,14.95,0.52
2011,5,7,8,307.94,15.94,0.66
2011,5,7,9,450.97,16.71,0.68
2011,5,7,10,557.27,17.3,0.7
2011,5,7,11,615.01,17.8,0.73
2011,5,7,12,608.62,18.21,0.73
2011,5,7,13,539.76,18.4,0.72
2011,5,7,14,429.74,18.48,0.71
2011,5,7,15,259.02,18.5,0.65
2011,5,7,16,77.19,18.09,0.5
2011,5,7,17,0.0,17.22,-999.0
2011,5,7,18,0.0,16.98,-999.0
2011,5,7,19,0.0,16.86,-999.0
2011,5,7,20,0.0,16.67,-999.0
2011,5,7,21,0.0,16.41,-999.0
2011,5,7,22,0.0,16.1,-999.0
2011,5,7,23,0.0,15.72,-999.0
2011,5,8,0,0.0,15.3,-999.0
2011,5,8,1,0.0,14.77,-999.0
2011,5,8,2,0.0,14.41,-999.0
2011,5,8,3,0.0,14.13,-999.0
2011,5,8,4,0.0,13.82,-999.0
2011,5,8,5,0.0,13.55,-999.0
2011,5,8,6,8.8,13.37,0.44
2011,5,8,7,125.93,13.76,0.54
2011,5,8,8,311.5,14.98,0.66
2011,5,8,9,474.46,16.25,0.73
2011,5,8,10,593.89,17.4,0.76
2011,5,8,11,601.02,18.26,0.71
2011,5,8,12,602.62,18.76,0.73
2011,5,8,13,531.7,19.02,0.71
2011,5,8,14,415.01,19.16,0.7
2011,5,8,15,237.11,19.16,0.6
2011,5,8,16,62.26,18.66,0.41
2011,5,8,17,0.0,17.87,-999.0
2011,5,8,18,0.0,17.57,-999.0
2011,5,8,19,0.0,17.3,-999.0
2011,5,8,20,0.0,16.93,-999.0
2011,5,8,21,0.0,16.37,-999.0
2011,5,8,22,0.0,15.76,-999.0
2011,5,8,23,0.0,15.19,-999.0
2011,5,9,0,0.0,14.64,-999.0
2011,5,9,1,0.0,14.33,-999.0
2011,5,9,2,0.0,14.32,-999.0
2011,5,9,3,0.0,14.37,-999.0
2011,5,9,4,0.0,14.29,-999.0
2011,5,9,5,0.0,14.19,-999.0
2011,5,9,6,7.26,14.23,0.39
2011,5,9,7,64.4,14.92,0.28
2011,5,9,8,177.39,15.69,0.38
2011,5,9,9,277.7,16.23,0.43
2011,5,9,10,404.98,16.55,0.52
2011,5,9,11,283.55,16.63,0.34
2011,5,9,12,298.77,16.61,0.36
2011,5,9,13,269.45,16.6,0.36
2011,5,9,14,212.4,16.47,0.36
2011,5,9,15,97.27,16.36,0.25
2011,5,9,16,32.27,16.13,0.22
2011,5,9,17,0.0,15.78,-999.0
2011,5,9,18,0.0,15.64,-999.0
2011,5,9,19,0.0,15.73,-999.0
2011,5,9,20,0.0,15.73,-999.0
2011,5,9,21,0.0,15.65,-999.0
2011,5,9,22,0.0,15.58,-999.0
2011,5,9,23,0.0,15.52,-999.0
2011,5,10,0,0.0,15.28,-999.0
2011,5,10,1,0.0,15.08,-999.0
2011,5,10,2,0.0,14.9,-999.0
2011,5,10,3,0.0,14.69,-999.0
2011,5,10,4,0.0,14.47,-999.0
2011,5,10,5,0.0,14.26,-999.0
2011,5,10,6,7.06,14.14,0.41
2011,5,10,7,84.4,14.3,0.38
2011,5,10,8,232.01,14.65,0.51
2011,5,10,9,380.96,15.15,0.59
2011,5,10,10,496.96,15.62,0.64
2011,5,10,11,530.56,15.95,0.64
2011,5,10,12,554.27,16.16,0.67
2011,5,10,13,489.1,16.28,0.66
2011,5,10,14,388.86,16.27,0.66
2011,5,10,15,219.76,16.17,0.57
2011,5,10,16,68.37,15.69,0.48
2011,5,10,17,0.0,14.86,-999.0
2011,5,10,18,0.0,14.62,-999.0
2011,5,10,19,0.0,14.58,-999.0
2011,5,10,20,0.0,14.61,-999.0
2011,5,10,21,0.0,14.39,-999.0
2011,5,10,22,0.0,13.97,-999.0
2011,5,10,23,0.0,13.48,-999.0
2011,5,11,0,0.0,12.97,-999.0
2011,5,11,1,0.0,12.69,-999.0
2011,5,11,2,0.0,12.28,-999.0
2011,5,11,3,0.0,11.9,-999.0
2011,5,11,4,0.0,11.54,-999.0
2011,5,11,5,0.0,11.12,-999.0
2011,5,11,6,8.28,10.64,0.51
2011,5,11,7,98.75,10.75,0.45
2011,5,11,8,159.28,11.67,0.35
2011,5,11,9,256.15,12.8,0.4
2011,5,11,10,227.61,13.75,0.3
2011,5,11,11,326.58,14.47,0.39
2011,5,11,12,363.11,15.15,0.45
2011,5,11,13,284.27,15.5,0.39
2011,5,11,14,216.79,15.34,0.37
2011,5,11,15,112.45,14.71,0.3
2011,5,11,16,38.28,14.03,0.28
2011,5,11,17,0.0,13.41,-999.0
2011,5,11,18,0.0,13.12,-999.0
2011,5,11,19,0.0,12.73,-999.0
2011,5,11,20,0.0,12.31,-999.0
2011,5,11,21,0.0,11.95,-999.0
2011,5,11,22,0.0,11.66,-999.0
2011,5,11,23,0.0,11.4,-999.0
2011,5,12,0,0.0,11.21,-999.0
2011,5,12,1,0.0,11.08,-999.0
2011,5,12,2,0.0,11.0,-999.0
2011,5,12,3,0.0,10.87,-999.0
2011,5,12,4,0.0,10.69,-999.0
2011,5,12,5,0.0,10.51,-999.0
2011,5,12,6,7.86,10.36,0.52
2011,5,12,7,112.45,10.94,0.52
2011,5,12,8,296.32,11.79,0.66
2011,5,12,9,468.2,12.68,0.73
2011,5,12,10,574.21,13.64,0.75
2011,5,12,11,630.97,14.52,0.77
2011,5,12,12,624.0,15.2,0.77
2011,5,12,13,549.62,15.67,0.76
2011,5,12,14,426.33,15.96,0.73
2011,5,12,15,246.88,15.94,0.66
2011,5,12,16,63.55,15.32,0.48
2011,5,12,17,0.0,14.31,-999.0
2011,5,12,18,0.0,13.8,-999.0
2011,5,12,19,0.0,13.3,-999.0
2011,5,12,20,0.0,12.89,-999.0
2011,5,12,21,0.0,12.69,-999.0
2011,5,12,22,0.0,12.68,-999.0
2011,5,12,23,0.0,12.78,-999.0
2011,5,13,0,0.0,12.85,-999.0
2011,5,13,1,0.0,12.92,-999.0
2011,5,13,2,0.0,12.77,-999.0
2011,5,13,3,0.0,12.68,-999.0
2011,5,13,4,0.0,12.71,-999.0
2011,5,13,5,0.0,12.81,-999.0
2011,5,13,6,7.51,12.9,0.54
2011,5,13,7,106.04,13.56,0.5
2011,5,13,8,293.12,14.92,0.66
2011,5,13,9,426.55,16.15,0.67
2011,5,13,10,548.54,17.1,0.73
2011,5,13,11,582.91,17.81,0.71
2011,5,13,12,443.43,18.34,0.55
2011,5,13,13,384.27,18.73,0.53
2011,5,13,14,293.29,18.98,0.51
2011,5,13,15,178.85,18.89,0.48
2011,5,13,16,50.05,18.19,0.38
2011,5,13,17,0.0,16.94,-999.0
2011,5,13,18,0.0,16.05,-999.0
2011,5,13,19,0.0,15.48,-999.0
2011,5,13,20,0.0,15.13,-999.0
